Time (s),DeltaTime (s)
88.0877,0.004942
88.0897,0.001968
88.0929,0.003221
88.0958,0.002866
88.0987,0.002874
88.1037,0.005034
88.1058,0.002073
88.1090,0.003215
88.1119,0.002885
88.1153,0.003467
88.1193,0.004000
88.1219,0.002578
88.1254,0.003463
88.1280,0.002610
88.1308,0.002853
88.1356,0.004764
88.1383,0.002715
88.1411,0.002826
88.1441,0.002912
88.1472,0.003149
88.1508,0.003596
88.1545,0.003646
88.1573,0.002818
88.1598,0.002556
88.1627,0.002863
88.1658,0.003086
88.1704,0.004625
88.1737,0.003312
88.1765,0.002744
88.1794,0.002922
88.1824,0.003068
88.1872,0.004786
88.1895,0.002268
88.1928,0.003299
88.1954,0.002648
88.1983,0.002829
88.2034,0.005114
88.2052,0.001851
88.2084,0.003173
88.2111,0.002669
88.2144,0.003281
88.2190,0.004593
88.2214,0.002422
88.2247,0.003335
88.2273,0.002611
88.2307,0.003392
88.2352,0.004441
88.2380,0.002812
88.2402,0.002268
88.2432,0.003010
88.2464,0.003148
88.2492,0.002808
88.2542,0.004975
88.2564,0.002210
88.2590,0.002626
88.2621,0.003050
88.2651,0.002984
88.2699,0.004846
88.2724,0.002525
88.2759,0.003449
88.2789,0.003072
88.2818,0.002893
88.2870,0.005146
88.2889,0.001938
88.2919,0.002987
88.2949,0.002993
88.2977,0.002849
88.3027,0.004951
88.3049,0.002191
88.3079,0.002982
88.3113,0.003388
88.3145,0.003240
88.3184,0.003947
88.3212,0.002725
88.3245,0.003295
88.3273,0.002873
88.3303,0.002977
88.3348,0.004472
88.3375,0.002720
88.3403,0.002829
88.3435,0.003135
88.3470,0.003481
88.3502,0.003214
88.3544,0.004221
88.3565,0.002063
88.3598,0.003335
88.3624,0.002585
88.3653,0.002930
88.3703,0.004951
88.3730,0.002777
88.3762,0.003137
88.3790,0.002794
88.3823,0.003300
88.3870,0.004708
88.3891,0.002169
88.3923,0.003178
88.3952,0.002840
88.3980,0.002821
88.4030,0.005016
88.4052,0.002192
88.4081,0.002891
88.4110,0.002947
88.4142,0.003191
88.4183,0.004073
88.4213,0.003045
88.4244,0.003053
88.4269,0.002513
88.4298,0.002910
88.4340,0.004211
88.4381,0.004053
88.4398,0.001745
88.4428,0.002984
88.4458,0.002960
88.4491,0.003308
88.4542,0.005136
88.4564,0.002176
88.4596,0.003224
88.4623,0.002683
88.4654,0.003055
88.4701,0.004727
88.4722,0.002126
88.4764,0.004159
88.4786,0.002283
88.4818,0.003138
88.4863,0.004529
88.4887,0.002342
88.4921,0.003426
88.4947,0.002622
88.4976,0.002891
88.5023,0.004690
88.5048,0.002470
88.5076,0.002841
88.5112,0.003626
88.5143,0.003074
88.5178,0.003554
88.5208,0.002988
