Time (s),DeltaTime (s)
51.8656,0.005694
51.8735,0.007868
51.8790,0.005541
51.8856,0.006546
51.8918,0.006219
51.8991,0.007280
51.9066,0.007557
51.9117,0.005014
51.9182,0.006518
51.9247,0.006538
51.9308,0.006137
51.9394,0.008567
51.9446,0.005213
51.9523,0.007625
51.9615,0.009288
51.9659,0.004401
51.9741,0.008121
51.9796,0.005561
51.9881,0.008456
51.9933,0.005246
51.9999,0.006609
52.0083,0.008409
52.0130,0.004688
52.0217,0.008626
52.0268,0.005174
52.0337,0.006885
52.0413,0.007554
52.0480,0.006689
52.0548,0.006832
52.0606,0.005846
52.0684,0.007737
52.0777,0.009332
52.0819,0.004153
52.0902,0.008359
52.0953,0.005109
52.1029,0.007557
52.1103,0.007412
52.1161,0.005815
52.1244,0.008248
52.1297,0.005329
52.1370,0.007281
52.1430,0.006019
52.1496,0.006578
52.1582,0.008620
52.1634,0.005183
52.1717,0.008321
52.1764,0.004706
52.1829,0.006487
52.1911,0.008189
52.1966,0.005526
52.2103,0.013707
52.2125,0.002155
52.2184,0.005897
52.2254,0.007014
52.2319,0.006551
52.2402,0.008228
52.2455,0.005316
52.2520,0.006536
52.2592,0.007206
52.2658,0.006631
52.2738,0.007912
52.2790,0.005296
52.2852,0.006158
52.2922,0.007016
52.2991,0.006918
52.3086,0.009420
52.3139,0.005312
52.3215,0.007659
52.3266,0.005026
52.3331,0.006495
52.3415,0.008401
52.3473,0.005889
52.3545,0.007186
52.3604,0.005838
52.3666,0.006226
52.3759,0.009328
52.3824,0.006528
52.3892,0.006724
52.4030,0.013851
52.4146,0.011600
52.4322,0.017564
52.4445,0.012274
52.4916,0.047189
52.4991,0.007409
52.5064,0.007356
52.5179,0.011483
52.5247,0.006792
52.5279,0.003164
52.5300,0.002149
52.5328,0.002850
52.5347,0.001865
52.5418,0.007108
52.5473,0.005513
52.5546,0.007293
52.5603,0.005693
52.5669,0.006627
52.5750,0.008035
52.5809,0.005946
52.5890,0.008019
52.5941,0.005142
52.6008,0.006662
52.6092,0.008485
52.6162,0.006952
52.6274,0.011179
52.6304,0.003060
52.6432,0.012771
52.6480,0.004811
52.6613,0.013252
52.6659,0.004660
52.6759,0.009972
52.6872,0.011324
52.6924,0.005226
52.6943,0.001822
52.7007,0.006460
52.7117,0.011005
52.7151,0.003360
52.7219,0.006800
52.7269,0.005029
52.7336,0.006696
52.7410,0.007387
52.7478,0.006758
52.7549,0.007154
52.7609,0.006030
52.7673,0.006392
52.7743,0.006944
52.7810,0.006765
52.7885,0.007474
52.7939,0.005339
52.8004,0.006497
52.8077,0.007361
52.8148,0.007079
52.8268,0.011999
52.8292,0.002366
52.8347,0.005573
52.8436,0.008880
52.8490,0.005349
52.8574,0.008401
52.8634,0.006065
52.8717,0.008274
52.8761,0.004343
52.8826,0.006584
52.8908,0.008166
52.8963,0.005547
52.9039,0.007602
52.9092,0.005231
52.9167,0.007494
52.9239,0.007239
52.9292,0.005334
52.9374,0.008166
52.9424,0.004991
52.9498,0.007407
52.9610,0.011178
52.9634,0.002387
52.9714,0.008038
52.9765,0.005103
52.9842,0.007719
52.9926,0.008349
53.0015,0.008880
53.0125,0.011081
53.0194,0.006841
53.0290,0.009589
53.0477,0.018738
53.0589,0.011174
53.0709,0.012039
53.0798,0.008907
53.0904,0.010599
53.1000,0.009584
53.1082,0.008137
53.1291,0.020950
53.1383,0.009172
53.1479,0.009603
53.1574,0.009545
53.1637,0.006285
53.1681,0.004374
53.1763,0.008185
53.1809,0.004629
53.1923,0.011448
53.2002,0.007880
53.2057,0.005472
53.2078,0.002057
53.2119,0.004179
53.2197,0.007801
53.2252,0.005419
53.2344,0.009285
53.2405,0.006046
53.2462,0.005702
53.2523,0.006086
53.2589,0.006620
53.2649,0.006033
53.2729,0.008022
53.2780,0.005042
53.2860,0.008041
53.2921,0.006043
53.2988,0.006748
53.3074,0.008530
53.3126,0.005236
53.3198,0.007181
53.3258,0.006042
53.3321,0.006258
53.3409,0.008837
53.3478,0.006883
53.3548,0.007026
53.3601,0.005271
53.3668,0.006704
53.3763,0.009529
53.3809,0.004563
53.3883,0.007423
53.3934,0.005102
53.3998,0.006371
53.4077,0.007961
53.4148,0.007058
53.4264,0.011606
53.4294,0.003019
53.4421,0.012684
53.4455,0.003353
53.4567,0.011220
53.4644,0.007699
53.4712,0.006831
53.4898,0.018588
53.4984,0.008651
53.5067,0.008259
53.5137,0.006995
53.5234,0.009681
53.5281,0.004755
53.5310,0.002899
53.5415,0.010469
53.5468,0.005257
53.5584,0.011680
53.5669,0.008498
53.5730,0.006082
53.5769,0.003845
53.5795,0.002652
53.5863,0.006805
53.5932,0.006924
53.6038,0.010574
53.6082,0.004380
53.6136,0.005369
53.6236,0.010007
53.6285,0.004956
53.6352,0.006635
53.6420,0.006834
53.6486,0.006588
53.6576,0.008969
53.6629,0.005293
53.6720,0.009104
53.6763,0.004305
53.6840,0.007715
53.6933,0.009287
53.6996,0.006332
53.7114,0.011753
53.7163,0.004956
53.7230,0.006661
53.7318,0.008865
53.7479,0.016089
53.7563,0.008336
53.7664,0.010170
53.7749,0.008462
53.7848,0.009948
53.7918,0.007010
53.7958,0.003951
53.8009,0.005098
53.8096,0.008666
53.8226,0.012999
53.8335,0.010954
53.8427,0.009188
53.8465,0.003839
53.8493,0.002796
53.8543,0.004945
53.8590,0.004683
53.8663,0.007330
53.8740,0.007708
53.8798,0.005768
53.8917,0.011972
53.8949,0.003113
53.9033,0.008446
53.9094,0.006115
53.9167,0.007270
53.9266,0.009902
53.9331,0.006557
53.9397,0.006593
53.9447,0.004914
53.9517,0.007071
53.9604,0.008627
53.9675,0.007140
53.9784,0.010945
53.9822,0.003794
53.9944,0.012124
54.0000,0.005667
54.0185,0.018510
54.0300,0.011429
54.0423,0.012316
54.0522,0.009923
54.0660,0.013810
54.0748,0.008763
54.0844,0.009590
54.0931,0.008723
54.1048,0.011736
54.1160,0.011198
54.1281,0.012097
54.1366,0.008479
54.1466,0.009975
54.1534,0.006838
54.1660,0.012606
54.1765,0.010485
54.1854,0.008867
54.1979,0.012551
54.2088,0.010837
54.2147,0.005909
54.2196,0.004908
54.2267,0.007170
54.2346,0.007837
54.2425,0.007961
54.2523,0.009780
54.2614,0.009120
54.2663,0.004896
54.2690,0.002622
54.2749,0.005922
54.2821,0.007192
54.2910,0.008926
54.2981,0.007066
54.3047,0.006611
54.3109,0.006224
54.3177,0.006842
54.3261,0.008354
54.3325,0.006386
54.3394,0.006946
54.3440,0.004543
54.3510,0.007026
54.3577,0.006719
54.3637,0.005999
54.3710,0.007247
54.3764,0.005462
54.3828,0.006352
54.3905,0.007677
54.3970,0.006502
54.4040,0.007012
54.4094,0.005430
54.4166,0.007219
54.4236,0.006969
54.4311,0.007508
54.4374,0.006261
54.4431,0.005736
54.4495,0.006369
54.4574,0.007977
54.4633,0.005911
54.4707,0.007317
54.4762,0.005549
54.4831,0.006933
54.4906,0.007407
54.4966,0.006040
54.5036,0.007029
54.5093,0.005660
54.5153,0.006048
54.5237,0.008369
54.5299,0.006204
54.5370,0.007103
54.5422,0.005235
54.5489,0.006629
54.5566,0.007766
54.5620,0.005343
54.5690,0.006986
54.5749,0.005921
54.5810,0.006135
54.5888,0.007790
54.5939,0.005052
54.6006,0.006757
54.6069,0.006237
54.6135,0.006633
54.6205,0.007005
54.6261,0.005576
54.6334,0.007284
54.6405,0.007171
54.6469,0.006327
54.6538,0.006908
54.6592,0.005463
54.6658,0.006603
54.6734,0.007595
54.6809,0.007499
54.6875,0.006609
54.6931,0.005600
54.6993,0.006153
54.7072,0.007948
54.7132,0.005972
54.7210,0.007764
54.7265,0.005487
54.7340,0.007595
54.7411,0.007054
54.7473,0.006226
54.7552,0.007891
54.7603,0.005092
54.7664,0.006131
54.7812,0.014710
54.7842,0.003043
54.7911,0.006933
54.7963,0.005147
54.8044,0.008170
54.8087,0.004272
54.8153,0.006551
54.8236,0.008295
